measurement.ID,sites.sitename,plot.name,stand.age,dominant.life.form,dominant.veg,scientific.name,veg.notes,variable.name,date,date.loc,start.date,start.date.loc,end.date,end.date.loc,mean,original.units,mean.in.original.units,C.conversion.factor,n,sd,se,lower95CI,upper95CI,area.sampled,notes,method.ID,allometry_1,allometry_2,min.dbh,depth,covariate_1,coV_1.value,covariate_2,coV_2.value,conflicts,R.group,S.group,D.group,D.precedence,conflict.type,D.precedence.measurement.ID,conflicts.notes,citation.ID,loaded.from,data.location.within.source,source.notes,measurement.ID.v1,loaded.by,checked.ori.pub,ForC.investigator,required.citations,flag.suspicious
49,Agrovila Grande Esperanca.BR-230,secondary forest established in abandoned pasture,4,woody,2TEB,NA,NAC,biomass_ag_OM,NRA,9,NRA,9,NRA,9,22,NAC,NAC,NA,NRA,NRA,NRA,NRA,NRA,NAC,NA,NAC,NAC,NA,NAC,NA,NA,NA,NA,NA,R,99,NA,NA,NA,NA,NA,NA,Guimaraes_1993_ldce,Anderson_2006_toba,NAC,NA,94,Jennifer C. McGarvey,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
50,Agrovila Grande Esperanca.BR-230,secondary forest established in abandoned pasture,4,woody,2TEB,NA,NAC,biomass_ag_OM,NRA,9,NRA,9,NRA,9,22,NAC,NAC,NA,NRA,NRA,NRA,NRA,NRA,NAC,NA,NAC,NAC,NA,NAC,NA,NA,NA,NA,NA,R,99,NA,NA,NA,NA,NA,NA,Guimaraes_1993_ldce,Anderson_2006_toba,NAC,NA,95,Jennifer C. McGarvey,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
51,Agrovila Grande Esperanca.BR-230,secondary forest established in abandoned pasture,4,woody,2TEB,NA,NAC,biomass_ag_OM,NRA,9,NRA,9,NRA,9,19,NAC,NAC,NA,NRA,NRA,NRA,NRA,NRA,NAC,NA,NAC,NAC,NA,NAC,NA,NA,NA,NA,NA,R,99,NA,NA,NA,NA,NA,NA,Guimaraes_1993_ldce,Anderson_2006_toba,NAC,NA,96,Jennifer C. McGarvey,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
52,Agrovila Grande Esperanca.BR-230,secondary forest established in abandoned pasture,6,woody,2TEB,NA,NAC,biomass_ag_OM,NRA,9,NRA,9,NRA,9,29,NAC,NAC,NA,NRA,NRA,NRA,NRA,NRA,NAC,NA,NAC,NAC,NA,NAC,NA,NA,NA,NA,NA,R,100,NA,NA,NA,NA,NA,NA,Guimaraes_1993_ldce,Anderson_2006_toba,NAC,NA,97,Jennifer C. McGarvey,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
53,Agrovila Grande Esperanca.BR-230,secondary forest established in abandoned pasture,6,woody,2TEB,NA,NAC,biomass_ag_OM,NRA,9,NRA,9,NRA,9,24,NAC,NAC,NA,NRA,NRA,NRA,NRA,NRA,NAC,NA,NAC,NAC,NA,NAC,NA,NA,NA,NA,NA,R,100,NA,NA,NA,NA,NA,NA,Guimaraes_1993_ldce,Anderson_2006_toba,NAC,NA,98,Jennifer C. McGarvey,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
54,Agrovila Grande Esperanca.BR-230,secondary forest established in abandoned pasture,7,woody,2TEB,NA,NAC,biomass_ag_OM,NRA,9,NRA,9,NRA,9,53,NAC,NAC,NA,NRA,NRA,NRA,NRA,NRA,NAC,NA,NAC,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Guimaraes_1993_ldce,Anderson_2006_toba,NAC,NA,99,Jennifer C. McGarvey,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
56,Agua Pudre plot E AGP-01,unmanaged primary forest,999,woody,2TEB,NA,NAC,ANPP_0_OM,NA,9,2004,8,2006,8,16.8,NAC,NAC,NA,NI,NAC,2.14,NAC,NAC,NAC,includes voc,NAC,1.2,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Aragao_2009_aabn,Malhi_2011_taoe,NAC,NA,3112,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
57,Agua Pudre plot E AGP-01,unmanaged primary forest,999,woody,2TEB,NA,NAC,ANPP_litterfall_1_OM,NA,9,2004,8,2006,8,7.8,NAC,NAC,NA,NI,NAC,0.4,NAC,NAC,NAC,NA,239,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Aragao_2009_aabn,Luyssaert_2007_cbob_v3.3,NAC,NA,3113,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
58,Agua Pudre plot E AGP-01,unmanaged primary forest,999,woody,2TEB,NA,NAC,ANPP_woody_stem_OM,NA,9,2004,8,2006,8,6.8,NAC,NAC,NA,NI,NAC,0.6,NAC,NAC,NAC,NA,239,1.2,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Aragao_2009_aabn,Luyssaert_2007_cbob_v3.3,NAC,NA,3114,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
59,Agua Pudre plot E AGP-01,unmanaged primary forest,999,woody,2TEB,NA,NAC,ANPP_woody_OM,NA,9,2004,8,2006,8,8.8,NAC,NAC,NA,NI,NI,NI,NI,NI,NAC,NA,239,1.2,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Aragao_2009_aabn,Luyssaert_2007_cbob_v3.3,NAC,NA,3115,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
60,Agua Pudre plot E AGP-01,unmanaged primary forest,999,woody,2TEB,NA,NAC,BNPP_root_coarse_OM,NA,9,2004,8,2006,8,1.4,NAC,NAC,NA,NI,NAC,0.12,NAC,NAC,NAC,NA,237,NAC,NA,NAC,NA,NAC,NAC,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Aragao_2009_aabn,Luyssaert_2007_cbob_v3.3,NAC,NA,3116,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
61,Agua Pudre plot E AGP-01,unmanaged primary forest,999,woody,2TEB,NA,NAC,BNPP_root_fine_OM,NA,9,2004,8,2006,8,4.4,NAC,NAC,NA,NI,NAC,0.8,NAC,NAC,NAC,NA,238,NA,NA,NA,NAC,NAC,NAC,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Aragao_2009_aabn,Luyssaert_2007_cbob_v3.3,NAC,NA,3117,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
62,Agua Pudre plot E AGP-01,unmanaged primary forest,999,woody,2TEB,NA,NAC,BNPP_root_OM,NA,9,2004,8,2006,8,5.8,NAC,NAC,NA,NI,NI,NI,NI,NI,NAC,NA,239,NAC,NA,NAC,NAC,NAC,NAC,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Aragao_2009_aabn,Luyssaert_2007_cbob_v3.3,NAC,NA,3118,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
63,Agua Pudre plot E AGP-01,unmanaged primary forest,999,woody,2TEB,NA,NAC,NPP_1_OM,NA,9,2004,8,2006,8,22.4,NAC,NAC,NA,NI,NI,NI,NI,NI,NAC,NA,239,1.2,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Aragao_2009_aabn,Luyssaert_2007_cbob_v3.3,NAC,NA,3119,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
64,Agua Pudre plot E AGP-01,unmanaged primary forest,999,woody,2TEB,NA,NAC,NPP_woody_C,NI,9,NI,9,NI,9,5.54,NAC,NAC,NAC,NRA,NRA,NRA,NRA,NRA,NAC,NA,NAC,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Malhi_2011_taoe,Malhi_2011_taoe,NAC,prim ref: Aragao et al. 2009 [4],16890,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
66,Agua Pudre plot U AGP-02,unmanaged primary forest,999,woody,2TEB,NA,NAC,ANPP_0_OM,NA,9,2004,8,2006,8,17.2,NAC,NAC,NA,NI,NAC,2.14,NAC,NAC,NAC,includes voc,NAC,1.2,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Aragao_2009_aabn,Malhi_2011_taoe,NAC,NA,3121,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
67,Agua Pudre plot U AGP-02,unmanaged primary forest,999,woody,2TEB,NA,NAC,ANPP_litterfall_1_OM,NA,9,2004,8,2006,8,7.4,NAC,NAC,NA,NI,NAC,0.4,NAC,NAC,NAC,NA,239,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Aragao_2009_aabn,Luyssaert_2007_cbob_v3.3,NAC,NA,3122,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
68,Agua Pudre plot U AGP-02,unmanaged primary forest,999,woody,2TEB,NA,NAC,ANPP_woody_stem_OM,NA,9,2004,8,2006,8,7.6,NAC,NAC,NA,NI,NAC,0.6,NAC,NAC,NAC,NA,239,1.2,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Aragao_2009_aabn,Luyssaert_2007_cbob_v3.3,NAC,NA,3123,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
69,Agua Pudre plot U AGP-02,unmanaged primary forest,999,woody,2TEB,NA,NAC,ANPP_woody_OM,NA,9,2004,8,2006,8,9.6,NAC,NAC,NA,NI,NI,NI,NI,NI,NAC,NA,239,1.2,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Aragao_2009_aabn,Luyssaert_2007_cbob_v3.3,NAC,NA,3124,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
70,Agua Pudre plot U AGP-02,unmanaged primary forest,999,woody,2TEB,NA,NAC,BNPP_root_coarse_OM,NA,9,2004,8,2006,8,1.6,NAC,NAC,NA,NI,NAC,0.12,NAC,NAC,NAC,NA,237,NAC,NA,NAC,NA,NAC,NAC,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Aragao_2009_aabn,Luyssaert_2007_cbob_v3.3,NAC,NA,3125,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
71,Agua Pudre plot U AGP-02,unmanaged primary forest,999,woody,2TEB,NA,NAC,BNPP_root_fine_OM,NA,9,2004,8,2006,8,4.4,NAC,NAC,NA,NI,NAC,0.8,NAC,NAC,NAC,NA,238,NA,NA,NA,NAC,NAC,NAC,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Aragao_2009_aabn,Luyssaert_2007_cbob_v3.3,NAC,NA,3126,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
72,Agua Pudre plot U AGP-02,unmanaged primary forest,999,woody,2TEB,NA,NAC,BNPP_root_OM,NA,9,2004,8,2006,8,6,NAC,NAC,NA,NI,NI,NI,NI,NI,NAC,NA,239,NAC,NA,NAC,NAC,NAC,NAC,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Aragao_2009_aabn,Luyssaert_2007_cbob_v3.3,NAC,NA,3127,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
73,Agua Pudre plot U AGP-02,unmanaged primary forest,999,woody,2TEB,NA,NAC,NPP_1_OM,NA,9,2004,8,2006,8,23,NAC,NAC,NA,NI,NI,NI,NI,NI,NAC,NA,239,1.2,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Aragao_2009_aabn,Luyssaert_2007_cbob_v3.3,NAC,NA,3128,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
74,Agua Pudre plot U AGP-02,unmanaged primary forest,999,woody,2TEB,NA,NAC,NPP_woody_C,NI,9,NI,9,NI,9,6.35,NAC,NAC,NAC,NRA,NRA,NRA,NRA,NRA,NAC,NA,NAC,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Malhi_2011_taoe,Malhi_2011_taoe,NAC,prim ref: Aragao et al. 2009 [4],16891,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
75,Aguas Claras,teak plantation,20,woody,2TDB,Tectona grandis,TEGR,biomass_ag_C,1999,8,NA,9,NA,9,86.8,NAC,NAC,NAC,NI,NI,NI,NI,NI,NAC,NA,NAC,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Kraenzel_2003_csoh,NA,NAC,NA,2495,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
76,Aguas Claras,teak plantation,20,woody,2TDB,Tectona grandis,TEGR,biomass_root_C,1999,8,NA,9,NA,9,13.1,NAC,NAC,NAC,NI,NI,NI,NI,NI,NAC,NA,NAC,NAC,NA,NAC,NAC,NAC,NAC,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Kraenzel_2003_csoh,NA,NAC,NA,2499,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
77,Aguas Claras,teak plantation,20,woody,2TDB,Tectona grandis,TEGR,biomass_C,1999,8,NA,9,NA,9,99.8,NAC,NAC,NAC,NI,NI,NI,NI,NI,NAC,NA,NAC,NAC,NA,NAC,NAC,NA,NA,NA,NA,D,NA,NA,128,0,M,78,NA,Kraenzel_2003_csoh,NA,NAC,NA,2503,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
78,Aguas Claras,teak plantation,20,woody,2TDB,Tectona grandis,TEGR,biomass_C,1999,8,NA,9,NA,9,107.3,NAC,NAC,NAC,NI,NI,NI,NI,NI,NAC,includes undergrowth.,NAC,NAC,NA,NAC,NAC,NA,NA,NA,NA,D,NA,NA,128,1,M,78,NA,Kraenzel_2003_csoh,NA,NAC,NA,2507,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
79,Aguas Claras,teak plantation,20,woody,2TDB,Tectona grandis,TEGR,organic.layer_C,1999,8,NA,9,NA,9,7.9,NAC,NAC,NAC,24,3.1,NAC,NAC,NAC,NAC,NA,NAC,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Kraenzel_2003_csoh,NA,NAC,NA,2511,Maria M. H. Wang,1,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
80,Agumbe,Mature Rain forest,999,woody,2TEB,NA,rain forest,biomass_ag_OM,NI,9,NI,9,NI,9,420,NAC,NAC,NA,NI,NI,NI,NI,NI,NAC,NA,NAC,NAC,NA,5,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Clark_2013_ntfc,Clark_2013_ntfc,NAC,"prim ref: Rai and Proctor 1986a,b.",2329,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
81,Agumbe,Mature Rain forest,999,woody,2TEB,NA,rain forest,biomass_root_OM,NI,9,NI,9,NI,9,17.3,NAC,NAC,NA,NI,NI,NI,NI,NI,NAC,"based on biomass harvest in other plots, where they dug up the trees' roots that were >= 1.6 cm dia., and then used allometry; so is an underestimate of unknown magnitude because lacks the smaller roots. prim ref: Rai and Proctor 1986a,b.",NAC,NAC,NA,NAC,NAC,NAC,NAC,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Clark_2013_ntfc,NA,NAC,NA,2368,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
82,Agumbe,Mature Rain forest,999,woody,2TEB,NA,rain forest,ANPP_litterfall_1_OM,NI,9,NI,9,NI,9,4.18,NAC,NAC,NA,NI,NI,NI,NI,NI,NAC,"from 50 traps over 2 years, collected monthl",NAC,NA,NA,NA,NA,max.diameter_twig,1,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Rai_1986_esof,Clark_2013_ntfc,NAC,"prim ref: Rai and Proctor 1986a,b.",2402,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2016_cdom; Anderson-Teixeira_2018_fagd,0
83,Aheden,unmanaged,180,woody,2TDB,NA,NAC,biomass_ag_foliage_C,1995,8,NA,9,NA,9,4,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NAC,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,NAC,"Primary reference listed as Schulze 2002, which is not listed Luyssaert citations list. Perhaps this should be Schulze (2000)?",NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
84,Aheden,unmanaged,180,woody,2TDB,NA,NAC,biomass_ag_woody_C,1995,8,NA,9,NA,9,70,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NAC,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,NAC,"Primary reference listed as Schulze 2002, which is not listed Luyssaert citations list. Perhaps this should be Schulze (2000)?",NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
85,Aheden,unmanaged,180,woody,2TDB,NA,NAC,biomass_root_coarse_C,1995,8,NA,9,NA,9,20,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NAC,NAC,NA,NAC,NA,NAC,NAC,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,NAC,"Primary reference listed as Schulze 2002, which is not listed Luyssaert citations list. Perhaps this should be Schulze (2000)?",NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
86,Aheden,unmanaged,180,woody,2TDB,NA,NAC,biomass_root_fine_C,1995,8,NA,9,NA,9,2.7,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NAC,NA,NA,NA,NAC,NAC,NAC,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,NAC,"Primary reference listed as Schulze 2002, which is not listed Luyssaert citations list. Perhaps this should be Schulze (2000)?",NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
87,Aheden,unmanaged,180,woody,2TDB,NA,NAC,biomass_ag_C,1995,8,NA,9,NA,9,74.3,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NAC,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,NAC,"Primary reference listed as Schulze 2002, which is not listed Luyssaert citations list. Perhaps this should be Schulze (2000)?",NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
88,Aheden,unmanaged,180,woody,2TDB,NA,NAC,biomass_C,1995,8,NA,9,NA,9,97,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NAC,NAC,NA,NAC,NAC,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,NAC,"Primary reference listed as Schulze 2002, which is not listed Luyssaert citations list. Perhaps this should be Schulze (2000)?",NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
89,Aheden,unmanaged,180,woody,2TDB,NA,NAC,biomass_root_C,1995,8,NA,9,NA,9,22.7,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,NAC,NAC,NA,NAC,NAC,NAC,NAC,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Luyssaert_2007_cbob,Luyssaert_2007_cbob,NAC,"Primary reference listed as Schulze 2002, which is not listed Luyssaert citations list. Perhaps this should be Schulze (2000)?",NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
90,Aheden,unmanaged,180,woody,2TDB,NA,NAC,ANPP_woody_stem_C,1995,8,NA,9,NA,9,0.82,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,152,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Schulze_2000_tcan,Luyssaert_2007_cbob,NAC,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
91,Aheden,unmanaged,180,woody,2TDB,NA,NAC,ANPP_foliage_C,1995,8,NA,9,NA,9,0.43,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Schulze_2000_tcan,Luyssaert_2007_cbob,NAC,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
92,Aheden,unmanaged,180,woody,2TDB,NA,NAC,ANPP_1_C,1995,8,NA,9,NA,9,1.25,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,152,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Schulze_2000_tcan,Luyssaert_2007_cbob,NAC,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
93,Aheden,unmanaged,180,woody,2TDB,NA,NAC,ANPP_woody_branch_C,1995,8,NA,9,NA,9,0.62,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Schulze_2000_tcan,Luyssaert_2007_cbob,NAC,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
94,Aheden,unmanaged,180,woody,2TDB,NA,NAC,ANPP_woody_C,1995,8,NA,9,NA,9,1.44,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,152,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Schulze_2000_tcan,Luyssaert_2007_cbob,NAC,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
95,Aheden,unmanaged,180,woody,2TDB,NA,NAC,ANPP_2_C,1995,8,NA,9,NA,9,1.87,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,152,NAC,NA,NAC,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Schulze_2000_tcan,Luyssaert_2007_cbob,NAC,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
96,Aheden,unmanaged,180,woody,2TDB,NA,NAC,BNPP_root_coarse_C,1995,8,NA,9,NA,9,0.28,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NAC,NA,150,NAC,NA,NAC,NA,NAC,NAC,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,Schulze_2000_tcan,Luyssaert_2007_cbob,NAC,NA,NA,Maria M. H. Wang,0,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu",Anderson-Teixeira_2018_fagd,0
